Reference,Set,SetID,Mineral,Mineral_formula,Sorbate,Temp,pH,Electrolyte1,Electrolyte1_val,Electrolyte2,Electrolyte2_val,Mineralsites,Sorbed_val
synthetic_study_0,21,274,goethite,FeOOH,Se(+4),25.098022956684545,7.725305365458328,Na(+1),0.4985866479858293,NO3(-1),0.4985866479858293,2.3,8.006643754997947
synthetic_study_1,123,275,goethite,FeOOH,Se(+4),24.877697508215075,8.937551233604598,Na(+1),0.0024437555593997766,NO3(-1),0.0024437555593997766,2.3,0.0
synthetic_study_1,122,276,goethite,FeOOH,Se(+4),24.762332399960947,3.3190095185212494,Na(+1),0.03248591672472195,NO3(-1),0.03248591672472195,2.3,95.19351461866684
synthetic_study_3,70,277,goethite,FeOOH,Se(+4),24.87784284749789,5.148866087560651,Na(+1),0.005706961832716774,NO3(-1),0.005706961832716774,2.3,46.84736330062285
synthetic_study_1,61,278,goethite,FeOOH,Se(+4),24.933143023492576,2.6434556117170045,Na(+1),0.6552167702294054,NO3(-1),0.6552167702294054,2.3,93.42358057385198
synthetic_study_1,119,279,goethite,FeOOH,Se(+4),25.154320658339156,9.888086230726499,Na(+1),0.029130290783869948,NO3(-1),0.029130290783869948,2.3,0.0594456976556777
synthetic_study_1,141,280,goethite,FeOOH,Se(+4),25.19312340863409,8.252648971487975,Na(+1),1.2934264833715408,NO3(-1),1.2934264833715408,2.3,16.64769665035064
synthetic_study_3,8,281,goethite,FeOOH,Se(+4),24.528772572225076,5.3814809941025,Na(+1),0.1673347838761624,NO3(-1),0.1673347838761624,2.3,49.10918898706808
synthetic_study_0,124,282,goethite,FeOOH,Se(+4),25.025766563410617,6.538936072369832,Na(+1),0.0028064961215542067,NO3(-1),0.0028064961215542067,2.3,16.675666259750027
synthetic_study_1,14,283,goethite,FeOOH,Se(+4),25.046234966035765,2.577974594291355,Na(+1),0.03875847802909524,NO3(-1),0.03875847802909524,2.3,89.223573120754
synthetic_study_0,17,284,goethite,FeOOH,Se(+4),25.091665094220833,8.768084237618467,Na(+1),0.5672475150293022,NO3(-1),0.5672475150293022,2.3,0.0
synthetic_study_0,5,285,goethite,FeOOH,Se(+4),24.683350395919312,9.84501443008941,Na(+1),0.0028955838683234307,NO3(-1),0.0028955838683234307,2.3,0.0
synthetic_study_0,87,286,goethite,FeOOH,Se(+4),25.072031016583697,4.557720777432868,Na(+1),0.3830944518189761,NO3(-1),0.3830944518189761,2.3,76.03472007666373
synthetic_study_1,128,287,goethite,FeOOH,Se(+4),24.902293077933887,8.113762286073332,Na(+1),1.9781273650698716,NO3(-1),1.9781273650698716,2.3,2.813292959555154
synthetic_study_2,14,288,goethite,FeOOH,Se(+4),25.15242686042314,6.599419982417854,Na(+1),0.007629250286967104,NO3(-1),0.007629250286967104,2.3,13.76306424317302
synthetic_study_0,59,289,goethite,FeOOH,Se(+4),25.107763294893136,7.834175283953982,Na(+1),0.004013714224313734,NO3(-1),0.004013714224313734,2.3,4.71359823934986
synthetic_study_3,80,290,goethite,FeOOH,Se(+4),25.20777108277776,7.080000830915985,Na(+1),0.13746037224208665,NO3(-1),0.13746037224208665,2.3,13.948739049535895
synthetic_study_2,110,291,goethite,FeOOH,Se(+4),25.445545751138173,6.701922447591413,Na(+1),0.0022428470037605757,NO3(-1),0.0022428470037605757,2.3,20.98965610335469
synthetic_study_3,133,292,goethite,FeOOH,Se(+4),25.14393402107071,7.226497989176039,Na(+1),0.40968817041587197,NO3(-1),0.40968817041587197,2.3,11.975653928346379
synthetic_study_0,44,293,goethite,FeOOH,Se(+4),25.172332671853784,3.3558158874512083,Na(+1),0.003922546854875395,NO3(-1),0.003922546854875395,2.3,90.6182492815733
synthetic_study_2,149,294,goethite,FeOOH,Se(+4),25.281233591813788,3.2070888239197437,Na(+1),0.07697726461937085,NO3(-1),0.07697726461937085,2.3,88.0416576669027
synthetic_study_1,128,295,goethite,FeOOH,Se(+4),24.75182380490058,5.0060898481986005,Na(+1),0.001234363310896637,NO3(-1),0.001234363310896637,2.3,43.595315037450874
synthetic_study_0,130,296,goethite,FeOOH,Se(+4),24.84900480548571,3.2110687271422105,Na(+1),0.004337822790954009,NO3(-1),0.004337822790954009,2.3,85.42256945264076
synthetic_study_3,45,297,goethite,FeOOH,Se(+4),24.99125763286932,5.527301711367194,Na(+1),0.19780394735419574,NO3(-1),0.19780394735419574,2.3,45.11726315707291
synthetic_study_3,116,298,goethite,FeOOH,Se(+4),24.90310752220726,3.1526373729090356,Na(+1),0.1023131709642886,NO3(-1),0.1023131709642886,2.3,92.63074354054527
synthetic_study_0,103,299,goethite,FeOOH,Se(+4),25.482956412942027,3.829100693912543,Na(+1),0.0029260856998207948,NO3(-1),0.0029260856998207948,2.3,82.70422693166662
synthetic_study_3,85,300,goethite,FeOOH,Se(+4),25.01485749547182,8.143884016981989,Na(+1),0.004240698467508363,NO3(-1),0.004240698467508363,2.3,6.722368025591264
synthetic_study_2,136,301,goethite,FeOOH,Se(+4),24.633421421964613,2.6931972621650155,Na(+1),0.2651156505875016,NO3(-1),0.2651156505875016,2.3,92.96440204608665
synthetic_study_3,77,302,goethite,FeOOH,Se(+4),24.50381729750495,7.211146054050373,Na(+1),1.9777600953624144,NO3(-1),1.9777600953624144,2.3,14.946211457172952
synthetic_study_0,62,303,goethite,FeOOH,Se(+4),25.797737962119136,5.293808369265818,Na(+1),0.0074083312101979795,NO3(-1),0.0074083312101979795,2.3,48.24875581360987
synthetic_study_2,57,304,goethite,FeOOH,Se(+4),24.996570692978143,8.51414732308103,Na(+1),0.4140733085911275,NO3(-1),0.4140733085911275,2.3,0.0
synthetic_study_1,127,305,goethite,FeOOH,Se(+4),25.30062261045055,8.90945515319141,Na(+1),0.0015353576500397117,NO3(-1),0.0015353576500397117,2.3,0.0
synthetic_study_0,89,306,goethite,FeOOH,Se(+4),25.199879069022565,3.42640478758614,Na(+1),0.035954581894281204,NO3(-1),0.035954581894281204,2.3,82.81793627579178
synthetic_study_0,104,307,goethite,FeOOH,Se(+4),25.532075389872137,5.697919660013793,Na(+1),1.122590495012128,NO3(-1),1.122590495012128,2.3,47.23526601024061
synthetic_study_1,82,308,goethite,FeOOH,Se(+4),24.983568156616137,5.335810196249605,Na(+1),0.09373951865484657,NO3(-1),0.09373951865484657,2.3,48.75821829592
synthetic_study_3,15,309,goethite,FeOOH,Se(+4),24.2864484806265,7.600592865075913,Na(+1),0.014227485062787612,NO3(-1),0.014227485062787612,2.3,2.558762830861796
synthetic_study_2,132,310,goethite,FeOOH,Se(+4),24.623901864896755,5.0922915687827,Na(+1),0.23660491130418304,NO3(-1),0.23660491130418304,2.3,59.82328130098993
synthetic_study_3,61,311,goethite,FeOOH,Se(+4),24.937064693614616,7.673673436064461,Na(+1),0.07582153493291062,NO3(-1),0.07582153493291062,2.3,5.0875308665754675
synthetic_study_0,9,312,goethite,FeOOH,Se(+4),24.825411409147808,9.160214488428261,Na(+1),0.04637392915273456,NO3(-1),0.04637392915273456,2.3,5.20544215703591
synthetic_study_3,120,313,goethite,FeOOH,Se(+4),25.185887231988634,5.187764751455129,Na(+1),0.4802374418793256,NO3(-1),0.4802374418793256,2.3,56.078506235236226
synthetic_study_1,78,314,goethite,FeOOH,Se(+4),24.856028468313127,7.209678758881509,Na(+1),0.3743203659887908,NO3(-1),0.3743203659887908,2.3,13.301532198240789
synthetic_study_1,142,315,goethite,FeOOH,Se(+4),25.565864497845897,9.033128895846861,Na(+1),0.028664751023745855,NO3(-1),0.028664751023745855,2.3,0.0
synthetic_study_1,134,316,goethite,FeOOH,Se(+4),24.812055782504036,10.3667962961826,Na(+1),0.16129354315159772,NO3(-1),0.16129354315159772,2.3,2.1870402361892367
synthetic_study_2,36,317,goethite,FeOOH,Se(+4),25.1223531000446,9.44711500153418,Na(+1),0.08755920209901275,NO3(-1),0.08755920209901275,2.3,0.0
synthetic_study_3,87,318,goethite,FeOOH,Se(+4),24.547538411714772,10.29578734434389,Na(+1),0.013024913037380983,NO3(-1),0.013024913037380983,2.3,0.0
synthetic_study_1,40,319,goethite,FeOOH,Se(+4),25.300561795645407,10.405500314994256,Na(+1),0.003927861280126147,NO3(-1),0.003927861280126147,2.3,0.0
synthetic_study_2,36,320,goethite,FeOOH,Se(+4),24.524527515539,3.015410896796646,Na(+1),0.06699921139754325,NO3(-1),0.06699921139754325,2.3,88.51835638983613
synthetic_study_3,0,321,goethite,FeOOH,Se(+4),25.032454927398256,7.277658824655039,Na(+1),0.01169838577361991,NO3(-1),0.01169838577361991,2.3,11.417618886000387
synthetic_study_0,73,322,goethite,FeOOH,Se(+4),24.950066730941703,2.5927328826670886,Na(+1),0.3312605849588054,NO3(-1),0.3312605849588054,2.3,87.31062996404543
synthetic_study_1,103,323,goethite,FeOOH,Se(+4),24.61410177891775,3.249965808120538,Na(+1),0.6125106929465145,NO3(-1),0.6125106929465145,2.3,96.7795871432823
synthetic_study_2,138,324,goethite,FeOOH,Se(+4),24.73713781132502,3.6958804393872446,Na(+1),0.15044392275228502,NO3(-1),0.15044392275228502,2.3,85.38213454672393
synthetic_study_3,85,325,goethite,FeOOH,Se(+4),25.124680526604863,10.357082781577986,Na(+1),0.007303459357191417,NO3(-1),0.007303459357191417,2.3,1.2171704531055432
synthetic_study_3,134,326,goethite,FeOOH,Se(+4),24.798407977938915,7.839338228336203,Na(+1),0.04058180866084063,NO3(-1),0.04058180866084063,2.3,8.188891034194054
synthetic_study_0,110,327,goethite,FeOOH,Se(+4),25.171010587868285,7.620741627251886,Na(+1),1.224812475445225,NO3(-1),1.224812475445225,2.3,5.647831905057336
synthetic_study_3,84,328,goethite,FeOOH,Se(+4),24.85641017405842,2.8991466944827264,Na(+1),0.026385080466363113,NO3(-1),0.026385080466363113,2.3,92.56937632581142
synthetic_study_3,4,329,goethite,FeOOH,Se(+4),25.083644955671097,5.980245854068708,Na(+1),0.00902282655108359,NO3(-1),0.00902282655108359,2.3,26.550123797589393
synthetic_study_2,18,330,goethite,FeOOH,Se(+4),24.81472047617331,8.873344346751352,Na(+1),0.412805791378861,NO3(-1),0.412805791378861,2.3,0.0
synthetic_study_3,99,331,goethite,FeOOH,Se(+4),25.23842077205579,6.104312394783814,Na(+1),1.464804747370651,NO3(-1),1.464804747370651,2.3,38.06952252862792
synthetic_study_1,26,332,goethite,FeOOH,Se(+4),24.869303932690435,2.761921752089875,Na(+1),0.08030219485653772,NO3(-1),0.08030219485653772,2.3,94.7523127054672
synthetic_study_2,104,333,goethite,FeOOH,Se(+4),24.634555615590838,5.417256283984506,Na(+1),0.10444543077324205,NO3(-1),0.10444543077324205,2.3,49.87488643841812
synthetic_study_2,7,334,goethite,FeOOH,Se(+4),25.084948246897415,2.7384956822511004,Na(+1),0.082599802968196,NO3(-1),0.082599802968196,2.3,97.85417210458607
synthetic_study_1,137,335,goethite,FeOOH,Se(+4),25.30134354874659,4.6312407863765745,Na(+1),0.10153702654369398,NO3(-1),0.10153702654369398,2.3,69.40208854152951
synthetic_study_0,111,336,goethite,FeOOH,Se(+4),24.79721098313886,9.401676741478777,Na(+1),0.36030921965468454,NO3(-1),0.36030921965468454,2.3,4.266374024209283
synthetic_study_2,6,337,goethite,FeOOH,Se(+4),24.968100005697917,8.149285372361618,Na(+1),0.025386446060613646,NO3(-1),0.025386446060613646,2.3,0.0
synthetic_study_1,50,338,goethite,FeOOH,Se(+4),24.892067977155598,4.63046430901176,Na(+1),0.04880576330536902,NO3(-1),0.04880576330536902,2.3,61.019223893211255
synthetic_study_3,93,339,goethite,FeOOH,Se(+4),25.28991885912919,6.9006718540221295,Na(+1),0.0024971053001662646,NO3(-1),0.0024971053001662646,2.3,16.388907178853195
synthetic_study_2,19,340,goethite,FeOOH,Se(+4),24.799156025139855,5.711669181654387,Na(+1),0.04919693404158981,NO3(-1),0.04919693404158981,2.3,35.63537102344472
synthetic_study_0,142,341,goethite,FeOOH,Se(+4),24.75259207478228,8.118247322584907,Na(+1),0.6628694876308487,NO3(-1),0.6628694876308487,2.3,7.584772222347249
synthetic_study_0,62,342,goethite,FeOOH,Se(+4),24.788401507129894,6.051295544761386,Na(+1),0.0019057242433960706,NO3(-1),0.0019057242433960706,2.3,27.23708089044045
synthetic_study_2,93,343,goethite,FeOOH,Se(+4),25.241811047552027,9.4819429402116,Na(+1),0.9881354592506371,NO3(-1),0.9881354592506371,2.3,2.653140764475198
synthetic_study_1,73,344,goethite,FeOOH,Se(+4),24.944630242736338,9.917975494657366,Na(+1),0.0028629760535995347,NO3(-1),0.0028629760535995347,2.3,3.648498340921726
synthetic_study_2,35,345,goethite,FeOOH,Se(+4),25.26276546675866,9.35273086325915,Na(+1),0.0315091483286893,NO3(-1),0.0315091483286893,2.3,0.0
synthetic_study_1,43,346,goethite,FeOOH,Se(+4),24.93515036649931,3.527400348211544,Na(+1),0.08042767371773724,NO3(-1),0.08042767371773724,2.3,82.27207663292857
synthetic_study_2,61,347,goethite,FeOOH,Se(+4),25.00357768059083,4.756967582709854,Na(+1),1.707016063032435,NO3(-1),1.707016063032435,2.3,65.99406871354064
synthetic_study_3,55,348,goethite,FeOOH,Se(+4),24.728331095396037,9.737003379224486,Na(+1),0.1753906538607,NO3(-1),0.1753906538607,2.3,0.0
synthetic_study_1,111,349,goethite,FeOOH,Se(+4),24.964080656193595,10.007581513382009,Na(+1),0.09182131372053325,NO3(-1),0.09182131372053325,2.3,0.0
synthetic_study_3,129,350,goethite,FeOOH,Se(+4),24.53485780403325,10.110236278640427,Na(+1),0.12920830478742248,NO3(-1),0.12920830478742248,2.3,0.0
synthetic_study_3,131,351,goethite,FeOOH,Se(+4),25.037071570561977,2.5945496380768374,Na(+1),0.015770872445537685,NO3(-1),0.015770872445537685,2.3,87.00815716172092
synthetic_study_2,23,352,goethite,FeOOH,Se(+4),24.69663993051424,5.255180821122122,Na(+1),1.577558250080887,NO3(-1),1.577558250080887,2.3,61.82172779840019
synthetic_study_2,77,353,goethite,FeOOH,Se(+4),25.00968176114913,6.0074385444125395,Na(+1),1.3197620467102462,NO3(-1),1.3197620467102462,2.3,38.617570774044154
synthetic_study_2,140,354,goethite,FeOOH,Se(+4),25.04125453009614,5.711530360772932,Na(+1),0.008374955328307128,NO3(-1),0.008374955328307128,2.3,35.20135500672864
synthetic_study_2,92,355,goethite,FeOOH,Se(+4),25.16830535705838,2.729015023571737,Na(+1),0.00153533999854097,NO3(-1),0.00153533999854097,2.3,84.3341573246881
synthetic_study_0,86,356,goethite,FeOOH,Se(+4),24.970855130503118,4.459806458850729,Na(+1),0.005218698262226074,NO3(-1),0.005218698262226074,2.3,64.099449250697
synthetic_study_2,144,357,goethite,FeOOH,Se(+4),24.862569438568528,10.060063793947982,Na(+1),0.0014762317737168904,NO3(-1),0.0014762317737168904,2.3,6.153937615515999
synthetic_study_0,32,358,goethite,FeOOH,Se(+4),25.665316588298676,9.772290844764257,Na(+1),0.6919821178182763,NO3(-1),0.6919821178182763,2.3,0.0
synthetic_study_0,98,359,goethite,FeOOH,Se(+4),25.39606637477636,3.5400918725943917,Na(+1),0.015016325335918762,NO3(-1),0.015016325335918762,2.3,88.90741065409718
synthetic_study_3,114,360,goethite,FeOOH,Se(+4),25.114763365661734,2.8979609943630464,Na(+1),0.9095248877712536,NO3(-1),0.9095248877712536,2.3,91.1453623366812
synthetic_study_0,68,361,goethite,FeOOH,Se(+4),24.69325491587949,8.193475596539077,Na(+1),0.04523012877487534,NO3(-1),0.04523012877487534,2.3,2.9729672778828893
synthetic_study_3,5,362,goethite,FeOOH,Se(+4),25.14634283612002,3.909588031417311,Na(+1),0.0015823074462186205,NO3(-1),0.0015823074462186205,2.3,86.44286593758117
synthetic_study_2,15,363,goethite,FeOOH,Se(+4),24.72962061845661,4.88148106578961,Na(+1),0.772920695698525,NO3(-1),0.772920695698525,2.3,68.66133104059976
synthetic_study_3,72,364,goethite,FeOOH,Se(+4),25.278642677062987,10.491805371470416,Na(+1),0.005400882719503614,NO3(-1),0.005400882719503614,2.3,5.497495389094331
synthetic_study_0,113,365,goethite,FeOOH,Se(+4),24.91183993022925,9.564725714025645,Na(+1),0.24132009316685818,NO3(-1),0.24132009316685818,2.3,0.7491513324242587
synthetic_study_2,98,366,goethite,FeOOH,Se(+4),24.96149845267332,3.741384900914235,Na(+1),0.0012965953446126208,NO3(-1),0.0012965953446126208,2.3,72.6532162981409
synthetic_study_0,135,367,goethite,FeOOH,Se(+4),25.518264558063485,5.473333144298738,Na(+1),0.0011871373812304786,NO3(-1),0.0011871373812304786,2.3,29.158605060590684
synthetic_study_1,90,368,goethite,FeOOH,Se(+4),25.38802226823082,5.757905580948884,Na(+1),0.01343285762824224,NO3(-1),0.01343285762824224,2.3,36.44394088476479
synthetic_study_2,61,369,goethite,FeOOH,Se(+4),25.14360940933344,2.9733855012172006,Na(+1),0.06337974890079644,NO3(-1),0.06337974890079644,2.3,93.89915513063607
synthetic_study_1,148,370,goethite,FeOOH,Se(+4),24.92915386767587,6.414070400587843,Na(+1),0.5093737736775057,NO3(-1),0.5093737736775057,2.3,31.158672499586345
synthetic_study_3,48,371,goethite,FeOOH,Se(+4),24.641492073067372,4.0308689855631,Na(+1),1.4261366334210095,NO3(-1),1.4261366334210095,2.3,82.20802063452746
synthetic_study_3,113,372,goethite,FeOOH,Se(+4),25.28859554196362,9.036696230578604,Na(+1),0.0014667829777341027,NO3(-1),0.0014667829777341027,2.3,2.4595484234654816
synthetic_study_3,18,373,goethite,FeOOH,Se(+4),24.986032626075854,9.598031350503266,Na(+1),0.004287232607459192,NO3(-1),0.004287232607459192,2.3,0.0
synthetic_study_0,68,374,goethite,FeOOH,Se(+4),24.98654759572266,7.46431435799355,Na(+1),0.09805416419668604,NO3(-1),0.09805416419668604,2.3,10.925787328286598
synthetic_study_2,64,375,goethite,FeOOH,Se(+4),24.38732726235404,4.280372782000438,Na(+1),0.04905563956732237,NO3(-1),0.04905563956732237,2.3,66.02036491868995
synthetic_study_1,42,376,goethite,FeOOH,Se(+4),24.671058887805682,6.668786014731531,Na(+1),0.03272685352663512,NO3(-1),0.03272685352663512,2.3,16.551403989267488
synthetic_study_2,146,377,goethite,FeOOH,Se(+4),24.401390361934485,5.873739261918266,Na(+1),0.7380143568450269,NO3(-1),0.7380143568450269,2.3,35.5174746285294
synthetic_study_2,134,378,goethite,FeOOH,Se(+4),25.020187120107487,9.895309433418953,Na(+1),0.44482953325695157,NO3(-1),0.44482953325695157,2.3,0.1771720822164633
synthetic_study_0,89,379,goethite,FeOOH,Se(+4),24.964380430309056,9.968755213670956,Na(+1),0.03117370895170743,NO3(-1),0.03117370895170743,2.3,4.555147812843151
synthetic_study_2,84,380,goethite,FeOOH,Se(+4),24.450972989278903,6.827586718258058,Na(+1),0.005284566449662619,NO3(-1),0.005284566449662619,2.3,13.66958685893344
synthetic_study_0,66,381,goethite,FeOOH,Se(+4),24.982305131077656,4.579857178311319,Na(+1),0.0012554740440796248,NO3(-1),0.0012554740440796248,2.3,61.83870167446631
synthetic_study_2,105,382,goethite,FeOOH,Se(+4),24.731392047054914,4.48978393717035,Na(+1),0.01415675166195269,NO3(-1),0.01415675166195269,2.3,63.89999657377849
synthetic_study_2,0,383,goethite,FeOOH,Se(+4),24.268055112911536,4.0610977822742464,Na(+1),0.3691765196653248,NO3(-1),0.3691765196653248,2.3,71.10878184597719
synthetic_study_0,147,384,goethite,FeOOH,Se(+4),25.15542413130787,6.065393807626588,Na(+1),0.001849344337338871,NO3(-1),0.001849344337338871,2.3,18.017656942455655
synthetic_study_3,75,385,goethite,FeOOH,Se(+4),25.57244628624856,8.283157779702059,Na(+1),0.39368198828516465,NO3(-1),0.39368198828516465,2.3,5.030443847208362
synthetic_study_3,122,386,goethite,FeOOH,Se(+4),24.804868379930202,2.7721787155988507,Na(+1),0.004199203938594407,NO3(-1),0.004199203938594407,2.3,87.75652750916115
synthetic_study_3,44,387,goethite,FeOOH,Se(+4),25.186983134046365,8.207356246294864,Na(+1),0.9636549526774685,NO3(-1),0.9636549526774685,2.3,6.173951050880727
synthetic_study_1,37,388,goethite,FeOOH,Se(+4),24.989934921783902,5.030351773297035,Na(+1),0.002550454145600557,NO3(-1),0.002550454145600557,2.3,41.27146531235336
synthetic_study_3,32,389,goethite,FeOOH,Se(+4),24.87735321655137,5.391213090639891,Na(+1),0.011520544148100413,NO3(-1),0.011520544148100413,2.3,41.68642949515289
synthetic_study_1,97,390,goethite,FeOOH,Se(+4),25.639623009286296,10.496527340843043,Na(+1),0.011268357962584144,NO3(-1),0.011268357962584144,2.3,5.579757044851755
synthetic_study_0,51,391,goethite,FeOOH,Se(+4),24.64620896071025,3.9853847819743935,Na(+1),1.9599315912133022,NO3(-1),1.9599315912133022,2.3,87.17895644717349
synthetic_study_1,28,392,goethite,FeOOH,Se(+4),25.198843593660715,8.518277007085032,Na(+1),0.015324840849769117,NO3(-1),0.015324840849769117,2.3,0.0
synthetic_study_3,118,393,goethite,FeOOH,Se(+4),24.61044216861627,5.628981824190495,Na(+1),0.28510835921791877,NO3(-1),0.28510835921791877,2.3,46.14406308615615
synthetic_study_2,125,394,goethite,FeOOH,Se(+4),24.669209212147646,9.445070441161793,Na(+1),0.013681174610857704,NO3(-1),0.013681174610857704,2.3,0.28558435611783217
synthetic_study_0,89,395,goethite,FeOOH,Se(+4),25.214752290563013,8.911841761778296,Na(+1),0.032723797452700876,NO3(-1),0.032723797452700876,2.3,0.0
synthetic_study_0,121,396,goethite,FeOOH,Se(+4),24.70150278737795,4.093292645256333,Na(+1),0.13087151771683506,NO3(-1),0.13087151771683506,2.3,84.18489345993338
synthetic_study_2,47,397,goethite,FeOOH,Se(+4),24.994907114369422,2.5815073892141314,Na(+1),0.04852800199513936,NO3(-1),0.04852800199513936,2.3,96.54930311832304
